Order Date,Country,City,Region,Customer,Industry,Product,Sales,Quantity,Discount,Profit,Selling Price,Cost Price,Year,Month
2023-05-21,Brazil,Belo Horizonte,AMER,Sony,Tech,ContactMatcher,41.28,2,0.0,19.8144,20.64,10.732800000000001,2023,5
2022-09-28,Canada,Toronto,AMER,Pemex,Energy,Site Analytics,1001.584,2,0.2,125.198,625.9899999999999,547.7412499999999,2022,9
2023-12-11,Colombia,Medellín,AMER,Walmart,Retail,SaaS Connector Pack,14.76,2,0.0,4.2804,7.38,5.2398,2023,12
2020-09-13,Mexico,Mexico City,AMER,Bank of America Corp.,Finance,ContactMatcher,2.502,3,0.7,-2.0016,2.7799999999999994,5.003999999999999,2020,9
2023-07-30,Canada,Toronto,AMER,ConocoPhillips,Energy,Marketing Suite,115.96,2,0.0,25.5112,57.98,45.224399999999996,2023,7
2023-08-02,United States,Los Angeles,AMER,Kroger,Retail,Marketing Suite - Gold,186.54,3,0.0,50.3658,62.18,45.3914,2023,8
2023-05-03,United States,New York City,AMER,China National Petroleum,Energy,Data Smasher,159.56,4,0.0,59.0372,39.89,25.1307,2023,5
2021-06-12,Germany,Cologne,EMEA,Allianz,Finance,Site Analytics,55.984,2,0.2,4.1988,34.99,32.36575,2021,6
2020-12-22,Australia,Sydney,APJ,HSBC Holdings,Finance,Marketing Suite - Gold,132.16,1,0.2,9.912,165.2,152.80999999999997,2020,12
2020-12-22,Australia,Sydney,APJ,HSBC Holdings,Finance,ContactMatcher,17.904,6,0.8,-31.332,14.920000000000003,41.03000000000001,2020,12
2020-12-22,Australia,Sydney,APJ,HSBC Holdings,Finance,Support,124.032,4,0.2,44.9616,38.76,24.709500000000002,2020,12
2020-12-16,United States,Houston,AMER,Glencore,Misc,FinanceHub,1403.92,5,0.2,70.196,350.98,333.43100000000004,2020,12
2022-04-17,Canada,Toronto,AMER,Daimler,Transportation,Support,28.8,3,0.0,0.864,9.6,9.312,2022,4
2021-05-21,France,Paris,EMEA,Ford Motor,Manufacturing,ContactMatcher,24.588,2,0.7,-18.0312,40.98,71.03199999999998,2021,5
2023-02-27,United States,San Antonio,AMER,Nissan Motor,Transportation,OneView,356.79,7,0.0,99.9012,50.970000000000006,36.6984,2023,2
2023-04-05,United Kingdom,London,EMEA,Costco Wholesale,Retail,SaaS Connector Pack - Gold,16.98,1,0.0,8.49,16.98,8.49,2023,4
2021-03-16,Portugal,Lisboa,EMEA,Marathon Petroleum,Energy,FinanceHub,491.55,5,0.0,240.8595,98.31,50.1381,2021,3
2021-03-16,Portugal,Porto,EMEA,Marathon Petroleum,Energy,SaaS Connector Pack - Gold,7.38,2,0.0,3.3948,3.69,1.9926,2021,3
2021-11-30,United Kingdom,London,EMEA,Caterpillar,Manufacturing,Support,23.66,7,0.0,10.8836,3.38,1.8252000000000002,2021,11
2021-11-30,United Kingdom,London,EMEA,Caterpillar,Manufacturing,Marketing Suite,681.408,12,0.2,42.588,70.98,66.54375,2021,11
2022-07-29,United States,New York City,AMER,Cigna,Healthcare,FinanceHub,18.9,3,0.0,8.694,6.3,3.4019999999999992,2022,7
2022-06-24,United States,Los Angeles,AMER,Mondelez International,Consumer Products,Marketing Suite - Gold,93.68,4,0.0,25.2936,23.42,17.096600000000002,2022,6
2022-06-24,United States,Los Angeles,AMER,Mondelez International,Consumer Products,FinanceHub,21.93,3,0.0,10.3071,7.31,3.8743,2022,6
2022-06-24,United States,Los Angeles,AMER,Mondelez International,Consumer Products,Site Analytics,862.344,7,0.2,97.0137,153.99,136.66612500000002,2022,6
2022-06-24,United States,Los Angeles,AMER,Mondelez International,Consumer Products,Support,19.98,1,0.0,9.3906,19.98,10.589400000000001,2022,6
2020-07-14,France,Paris,EMEA,UnitedHealth Group,Healthcare,Site Analytics,13.494,1,0.4,-2.249,22.490000000000002,26.238333333333333,2020,7
2020-07-14,France,Paris,EMEA,UnitedHealth Group,Healthcare,Site Analytics,23.988,2,0.4,-13.993,19.990000000000002,31.650833333333335,2020,7
2020-07-14,France,Paris,EMEA,UnitedHealth Group,Healthcare,SaaS Connector Pack,31.984,2,0.2,1.1994,19.99,19.240375,2020,7
2020-07-14,France,Paris,EMEA,UnitedHealth Group,Healthcare,ChatBot Plugin,41.584,2,0.2,4.6782,25.990000000000002,23.066125,2020,7
2023-12-01,Japan,Shizuoka,APJ,Mitsubishi,Manufacturing,Data Smasher,95.976,3,0.2,-10.7973,39.99,44.488875,2023,12
2022-09-03,Australia,Sydney,APJ,Trafigura Group,Finance,SaaS Connector Pack,84.272,2,0.6,-75.8448,105.34,200.14600000000002,2022,9
2020-06-15,Japan,Shizuoka,APJ,Bank of America Corp.,Finance,Support,36.544,2,0.2,11.8768,22.839999999999996,15.416999999999998,2020,6
2022-11-06,Canada,Toronto,AMER,HSBC Holdings,Finance,Data Smasher,479.72,4,0.0,52.7692,119.93,106.7377,2022,11
2023-06-27,United Kingdom,London,EMEA,Marathon Petroleum,Energy,ContactMatcher,102.368,2,0.2,37.1084,63.98,40.78724999999999,2023,6
2023-06-27,United Kingdom,London,EMEA,Marathon Petroleum,Energy,Support,28.4,5,0.0,8.236,5.68,4.0328,2023,6
2023-06-27,United Kingdom,London,EMEA,Marathon Petroleum,Energy,Marketing Suite - Gold,713.88,4,0.0,214.164,178.47,124.929,2023,6
2023-06-27,United Kingdom,London,EMEA,Marathon Petroleum,Energy,Support,68.52,3,0.0,31.5192,22.84,12.333599999999999,2023,6
2021-07-25,United States,New York City,AMER,Petrobras,Energy,Site Analytics,623.96,5,0.2,38.9975,155.99,146.24062500000002,2021,7
2020-09-23,Philippines,Quezon City,APJ,Oracle,Tech,ContactMatcher,11.12,4,0.0,5.4488,2.78,1.4177999999999997,2020,9
2022-10-01,United Kingdom,London,EMEA,Intel,Tech,Marketing Suite,523.92,5,0.2,-26.196,130.97999999999996,137.529,2022,10
2021-11-09,United States,Aurora,AMER,Siemens,Manufacturing,Storage,2.48,2,0.0,1.1656,1.24,0.6572,2021,11
2021-04-25,Australia,Melbourne,APJ,Volkswagen,Manufacturing,Marketing Suite - Gold,221.024,2,0.2,-55.256,138.14,172.67499999999998,2021,4
2021-04-25,Australia,Melbourne,APJ,Volkswagen,Manufacturing,FinanceHub,128.058,3,0.3,-23.7822,60.98,72.30485714285713,2021,4
2023-11-20,United Kingdom,London,EMEA,CVS Health,Retail,ContactMatcher,58.408,7,0.2,18.2525,10.429999999999998,7.170625,2023,11
2023-11-20,United Kingdom,London,EMEA,CVS Health,Retail,ContactMatcher,79.974,3,0.4,-29.3238,44.43000000000001,60.721000000000004,2023,11
2021-11-20,Japan,Aichi,APJ,Bosch,Tech,Big Ol Database,479.988,2,0.4,55.9986,399.99,353.3245,2021,11
2021-10-02,United States,New York City,AMER,Aetna,Healthcare,ContactMatcher,11.808,3,0.2,4.1328,4.92,3.198,2021,10
2021-10-02,United States,New York City,AMER,Aetna,Healthcare,ContactMatcher,53.568,4,0.2,19.4184,16.74,10.67175,2021,10
2021-10-02,United States,New York City,AMER,Aetna,Healthcare,Site Analytics,503.96,5,0.2,50.396,125.98999999999998,113.39099999999999,2021,10
2021-04-25,United States,New York City,AMER,Marathon Petroleum,Energy,SaaS Connector Pack - Gold,21.34,2,0.0,9.8164,10.67,5.7618,2021,4
2022-07-15,Finland,Espoo,EMEA,Goldman Sachs Group,Finance,ContactMatcher,36.4,5,0.0,17.108,7.279999999999999,3.8583999999999996,2022,7
2022-07-15,Finland,Espoo,EMEA,Goldman Sachs Group,Finance,SaaS Connector Pack,51.75,1,0.0,15.525,51.75,36.225,2022,7
2021-09-27,United States,Los Angeles,AMER,Bank of America Corp.,Finance,Marketing Suite - Gold,15.51,1,0.0,4.3428,15.51,11.1672,2021,9
2021-09-27,United States,Los Angeles,AMER,Bank of America Corp.,Finance,Support,146.82,3,0.0,73.41,48.94,24.47,2021,9
2021-09-27,United States,Los Angeles,AMER,Bank of America Corp.,Finance,Support,12.96,2,0.0,6.2208,6.48,3.3696000000000006,2021,9
2023-11-11,United States,Columbus,AMER,Panasonic,Tech,ChatBot Plugin,7.8,3,0.0,2.106,2.6,1.898,2023,11
2022-07-17,Colombia,Medellín,AMER,General Motors,Manufacturing,SaaS Connector Pack - Gold,10.2,5,0.0,4.794,2.04,1.0812,2022,7
2022-07-17,Colombia,Medellín,AMER,General Motors,Manufacturing,ChatBot Plugin,22.32,3,0.0,5.58,7.44,5.580000000000001,2022,7
2022-07-17,Colombia,Medellín,AMER,General Motors,Manufacturing,ContactMatcher,24.1,5,0.0,11.086,4.82,2.6028000000000002,2022,7
2022-07-17,Colombia,Medellín,AMER,General Motors,Manufacturing,Data Smasher,75.98,2,0.0,18.2352,37.99,28.872400000000003,2022,7
2022-07-17,Colombia,Medellín,AMER,General Motors,Manufacturing,ContactMatcher,6.46,2,0.0,3.1654,3.23,1.6473,2022,7
2022-07-17,Colombia,Medellín,AMER,General Motors,Manufacturing,Support,60.12,9,0.0,28.8576,6.68,3.4735999999999994,2022,7
2021-10-16,United Kingdom,London,EMEA,Comcast,Communications,Site Analytics,824.97,3,0.0,214.4922,274.99,203.4926,2021,10
2022-01-10,Canada,Winnipeg,AMER,Tyson Foods,Consumer Products,SaaS Connector Pack,24.85,5,0.0,7.7035,4.970000000000001,3.4293000000000005,2022,1
2023-09-20,Chile,Santiago,AMER,Valero Energy,Energy,Marketing Suite - Gold,12.624,2,0.2,-2.5248,7.89,9.468,2023,9
2023-09-20,Chile,Santiago,AMER,Valero Energy,Energy,Data Smasher,89.584,2,0.2,4.4792,55.99,53.19049999999999,2023,9
2023-09-20,Chile,Santiago,AMER,Valero Energy,Energy,Site Analytics,471.92,2,0.2,29.495,294.95,276.515625,2023,9
2023-09-20,Chile,Santiago,AMER,Valero Energy,Energy,ContactMatcher,18.18,4,0.7,-13.938,15.149999999999997,26.764999999999997,2023,9
2023-09-16,Japan,Tokyo,APJ,Aetna,Healthcare,ChatBot Plugin,31.744,2,0.2,8.3328,19.84,14.632,2023,9
2021-06-28,Chile,Puente Alto,AMER,Sony,Tech,FinanceHub,5.904,2,0.2,1.9926,3.69,2.444625,2021,6
2021-06-28,Chile,Puente Alto,AMER,Sony,Tech,SaaS Connector Pack,621.76,4,0.2,46.632,194.29999999999998,179.7275,2021,6
2022-11-26,United Arab Emirates,Dubai,EMEA,Prudential Financial,Finance,Site Analytics,59.98,2,0.0,17.994,29.99,20.993,2022,11
2023-11-26,Finland,Helsinki,EMEA,Goldman Sachs Group,Finance,Support,48.87,9,0.0,23.9463,5.43,2.7692999999999994,2023,11
2023-01-15,United States,New York City,AMER,Royal Dutch Shell,Energy,Support,154.9,5,0.0,69.705,30.98,17.039,2023,1
2020-11-07,United Kingdom,London,EMEA,Mitsubishi,Manufacturing,Storage,5.92,4,0.0,2.8416,1.48,0.7696,2020,11
2020-11-07,United Kingdom,London,EMEA,Mitsubishi,Manufacturing,Support,30.18,3,0.0,13.8828,10.06,5.4324,2020,11
2022-09-02,Brazil,São Paulo,AMER,AmerisourceBergen,Healthcare,ContactMatcher,24.1,5,0.0,11.086,4.82,2.6028000000000002,2022,9
2022-09-02,Brazil,São Paulo,AMER,AmerisourceBergen,Healthcare,Site Analytics,8.78,1,0.0,2.2828,8.78,6.497199999999999,2022,9
2022-09-02,Brazil,São Paulo,AMER,AmerisourceBergen,Healthcare,OneView,376.74,4,0.1,71.162,104.65,84.88277777777778,2022,9
2022-09-02,Brazil,São Paulo,AMER,AmerisourceBergen,Healthcare,ContactMatcher,29.52,4,0.0,14.4648,7.38,3.7638,2022,9
2022-09-02,Brazil,São Paulo,AMER,AmerisourceBergen,Healthcare,ChatBot Plugin,11.96,2,0.0,2.99,5.98,4.485,2022,9
2022-09-02,Brazil,São Paulo,AMER,AmerisourceBergen,Healthcare,ContactMatcher,26.4,5,0.0,12.672,5.279999999999999,2.7455999999999996,2022,9
2023-11-12,Germany,Stuttgart,EMEA,American Express,Finance,OneView,1158.12,5,0.2,130.2885,289.53,256.95787499999994,2023,11
2023-12-12,Japan,Kyoto,APJ,PepsiCo,Consumer Products,OneView,1.392,2,0.8,-3.7584,3.4800000000000004,12.876000000000001,2023,12
2021-11-08,Spain,Barcelona,EMEA,ConocoPhillips,Energy,OneView,44.43,3,0.0,18.6606,14.81,8.5898,2021,11
2021-11-08,Spain,Barcelona,EMEA,ConocoPhillips,Energy,Site Analytics,226.2,5,0.0,58.812,45.239999999999995,33.477599999999995,2021,11
2021-11-08,Spain,Barcelona,EMEA,ConocoPhillips,Energy,SaaS Connector Pack,186.54,3,0.0,41.0388,62.18,48.50039999999999,2021,11
2021-11-08,Spain,Barcelona,EMEA,ConocoPhillips,Energy,ChatBot Plugin,265.86,7,0.0,79.758,37.980000000000004,26.586000000000006,2021,11
2021-11-08,Spain,Barcelona,EMEA,ConocoPhillips,Energy,ChatBot Plugin,27.9,5,0.0,6.975,5.58,4.185,2021,11
2021-11-19,Israel,Tel Aviv,EMEA,Costco Wholesale,Retail,OneView,31.08,4,0.0,8.3916,7.77,5.6720999999999995,2021,11
2023-12-24,Australia,Melbourne,APJ,Royal Dutch Shell,Energy,ContactMatcher,13.84,4,0.8,-22.144,17.300000000000004,44.980000000000004,2023,12
2023-12-24,Australia,Melbourne,APJ,Royal Dutch Shell,Energy,Support,175.872,4,0.2,63.7536,54.96,35.037,2023,12
2022-09-17,United States,Columbia,AMER,Nestle,Consumer Products,Support,12.96,2,0.0,6.3504,6.48,3.3048000000000006,2022,9
2023-05-27,Ireland,Dublin,EMEA,Bank of America Corp.,Finance,OneView,208.44,3,0.0,62.532,69.48,48.636,2023,5
2023-05-27,Ireland,Dublin,EMEA,Bank of America Corp.,Finance,Support,25.76,2,0.0,0.7728,12.88,12.4936,2023,5
2021-03-30,Australia,Perth,APJ,Glencore,Misc,FinanceHub,366.744,4,0.3,-110.0232,130.98000000000002,170.274,2021,3
2020-08-19,United States,New York City,AMER,Engie,Energy,SaaS Connector Pack,289.24,7,0.0,26.0316,41.32,37.6012,2020,8
2020-08-19,United States,New York City,AMER,Engie,Energy,ContactMatcher,69.456,2,0.2,22.5732,43.41,29.301750000000002,2020,8
2020-12-23,Japan,Shizuoka,APJ,Johnson & Johnson,Healthcare,Support,5.184,1,0.2,1.8144,6.4799999999999995,4.212,2020,12
2021-11-01,United Kingdom,London,EMEA,J.P. Morgan Chase & Co.,Finance,FinanceHub,205.164,2,0.1,13.6776,113.97999999999999,106.38133333333332,2021,11
2020-12-15,Australia,Sydney,APJ,AT&T,Communications,SaaS Connector Pack,8.544,2,0.6,-7.476,10.68,20.025,2020,12
2021-08-21,Mexico,Toluca,AMER,J.P. Morgan Chase & Co.,Finance,ContactMatcher,12.828,2,0.7,-8.9796,21.379999999999995,36.346,2021,8
2021-08-21,Mexico,Toluca,AMER,J.P. Morgan Chase & Co.,Finance,FinanceHub,598.458,3,0.3,-42.747,284.98,305.3357142857143,2021,8
2021-08-21,Mexico,Toluca,AMER,J.P. Morgan Chase & Co.,Finance,SaaS Connector Pack,25.984,1,0.2,-3.8976,32.48,37.352000000000004,2021,8
2020-05-23,United Kingdom,London,EMEA,Lukoil,Energy,ContactMatcher,17.96,5,0.2,5.837,4.49,3.0307500000000003,2020,5
2020-05-23,United Kingdom,London,EMEA,Lukoil,Energy,Support,5.04,2,0.0,0.1512,2.52,2.4444,2020,5
2020-05-23,United Kingdom,London,EMEA,Lukoil,Energy,OneView,208.16,1,0.0,56.2032,208.16,151.9568,2020,5
2023-12-10,United States,Jackson,AMER,Volkswagen,Manufacturing,Marketing Suite,148.257,3,0.15,15.6978,58.14000000000001,51.984,2023,12
2020-03-11,Ireland,Cork,EMEA,American Express,Finance,OneView,146.76,3,0.0,38.1576,48.919999999999995,36.200799999999994,2020,3
2020-03-11,Ireland,Cork,EMEA,American Express,Finance,Data Smasher,32.96,2,0.0,14.1728,16.48,9.3936,2020,3
2020-03-11,Ireland,Cork,EMEA,American Express,Finance,Site Analytics,587.97,3,0.0,164.6316,195.99,141.11280000000002,2020,3
2020-03-11,United Kingdom,Belfast,EMEA,American Express,Finance,Support,14.94,3,0.0,7.0218,4.9799999999999995,2.6393999999999997,2020,3
2022-06-24,United Kingdom,London,EMEA,Wells Fargo,Finance,FinanceHub,25.83,7,0.0,12.1401,3.69,1.9556999999999998,2022,6
2020-08-23,Russia,Moscow,EMEA,AT&T,Communications,Support,15.552,3,0.2,5.4432,6.4799999999999995,4.211999999999999,2020,8
2020-08-23,Russia,Moscow,EMEA,AT&T,Communications,Support,6.8,1,0.2,0.51,8.5,7.8625,2020,8
2020-08-23,Russia,Moscow,EMEA,AT&T,Communications,SaaS Connector Pack,4.224,3,0.2,1.2672,1.76,1.232,2020,8
2020-08-23,Russia,Moscow,EMEA,AT&T,Communications,Site Analytics,143.64,9,0.2,10.773,19.95,18.45375,2020,8
2020-08-23,Russia,Moscow,EMEA,AT&T,Communications,Support,31.104,6,0.2,10.8864,6.4799999999999995,4.211999999999999,2020,8
2020-08-23,Russia,Moscow,EMEA,AT&T,Communications,Support,223.056,9,0.2,69.705,30.98,21.29875,2020,8
2023-02-07,United Kingdom,London,EMEA,Cigna,Healthcare,Site Analytics,227.46,6,0.0,65.9634,37.910000000000004,26.9161,2023,2
2023-02-07,United Kingdom,London,EMEA,Cigna,Healthcare,ContactMatcher,46.24,4,0.2,15.606,14.45,9.573125,2023,2
2023-01-30,United Kingdom,London,EMEA,Cigna,Healthcare,FinanceHub,5.22,2,0.0,2.4012,2.61,1.4094,2023,1
2022-12-21,Costa Rica,San José,AMER,Humana,Healthcare,Support,33.9,5,0.0,15.594,6.779999999999999,3.6611999999999996,2022,12
2022-11-12,United Kingdom,London,EMEA,Sprint Nextel,Communications,Marketing Suite - Gold,28.14,3,0.0,7.8792,9.38,6.7536,2022,11
2022-11-12,United Kingdom,London,EMEA,Sprint Nextel,Communications,Data Smasher,36.0,2,0.0,6.48,18.0,14.76,2022,11
2022-11-12,United Kingdom,London,EMEA,Sprint Nextel,Communications,ChatBot Plugin,92.94,3,0.0,25.0938,30.98,22.615399999999998,2022,11
2022-11-12,United Kingdom,London,EMEA,Sprint Nextel,Communications,FinanceHub,245.646,3,0.1,8.1882,90.98,87.94733333333333,2022,11
2022-11-12,United Kingdom,London,EMEA,Sprint Nextel,Communications,ContactMatcher,55.008,3,0.2,17.19,22.92,15.757499999999999,2022,11
2022-11-12,United Kingdom,London,EMEA,Sprint Nextel,Communications,ContactMatcher,35.232,3,0.2,11.4504,14.68,9.908999999999999,2022,11
2023-11-10,United States,Seattle,AMER,American Express,Finance,FinanceHub,523.392,3,0.2,52.3392,218.08,196.27200000000002,2023,11
2020-05-02,Germany,Frankfurt,EMEA,Goldman Sachs Group,Finance,Alchemy,479.984,2,0.2,89.997,299.98999999999995,243.74187499999996,2020,5
2023-09-23,Finland,Tampere,EMEA,Toyota Motor,Manufacturing,Support,12.96,2,0.0,6.2208,6.48,3.3696000000000006,2023,9
2023-09-23,Finland,Tampere,EMEA,Toyota Motor,Manufacturing,ChatBot Plugin,17.94,3,0.0,6.4584,5.98,3.8272,2023,9
2023-12-18,United Kingdom,London,EMEA,Home Depot,Retail,Marketing Suite - Gold,166.72,2,0.0,41.68,83.36,62.519999999999996,2023,12
2023-12-18,United Kingdom,London,EMEA,Home Depot,Retail,ContactMatcher,24.816,3,0.2,8.3754,10.339999999999998,6.850249999999998,2023,12
2023-12-18,United Kingdom,London,EMEA,Home Depot,Retail,SaaS Connector Pack,124.36,2,0.0,27.3592,62.18,48.5004,2023,12
2023-07-19,France,Paris,EMEA,Wells Fargo,Finance,Alchemy,599.97,5,0.4,69.9965,199.99,176.65783333333337,2023,7
2023-07-19,France,Paris,EMEA,Wells Fargo,Finance,FinanceHub,198.744,4,0.3,-14.196,70.98,76.05,2023,7
2023-07-19,France,Paris,EMEA,Wells Fargo,Finance,Support,9.184,2,0.2,1.148,5.739999999999999,5.022499999999999,2023,7
2022-11-04,Japan,Aichi,APJ,Phillips 66,Energy,Support,9.248,2,0.2,3.3524,5.779999999999999,3.6847499999999997,2022,11
2020-04-08,United States,Columbus,AMER,Itochu,Finance,ContactMatcher,99.592,1,0.2,2.4898,124.49,121.37774999999999,2020,4
2020-04-08,United States,Columbus,AMER,Itochu,Finance,Data Smasher,399.96,4,0.0,139.986,99.99,64.9935,2020,4
2022-08-15,South Africa,Johannesburg,EMEA,Trafigura Group,Finance,Support,15.552,3,0.2,5.4432,6.4799999999999995,4.211999999999999,2022,8
2020-09-25,Russia,St Petersburg,EMEA,Banco Santander,Finance,ChatBot Plugin,14.576,2,0.2,2.3686,9.11,7.629625,2020,9
2022-12-12,United States,San Francisco,AMER,ConocoPhillips,Energy,ContactMatcher,209.6,5,0.2,68.12,52.4,35.36999999999999,2022,12
2022-12-12,United States,San Francisco,AMER,ConocoPhillips,Energy,ChatBot Plugin,23.32,2,0.0,6.0632,11.66,8.6284,2022,12
2022-12-12,United States,San Francisco,AMER,ConocoPhillips,Energy,Support,30.98,1,0.0,13.941,30.98,17.039,2022,12
2022-12-12,United States,San Francisco,AMER,ConocoPhillips,Energy,Data Smasher,119.96,4,0.0,25.1916,29.99,23.692099999999996,2022,12
2022-12-12,United States,San Francisco,AMER,ConocoPhillips,Energy,FinanceHub,363.92,5,0.2,-31.843,90.97999999999999,98.94075000000001,2022,12
2022-12-12,United States,San Francisco,AMER,ConocoPhillips,Energy,ContactMatcher,35.808,3,0.2,11.19,14.92,10.2575,2022,12
2022-12-12,United States,San Francisco,AMER,ConocoPhillips,Energy,ContactMatcher,122.688,9,0.2,39.8736,17.04,11.502,2022,12
2022-12-12,United States,San Francisco,AMER,ConocoPhillips,Energy,ContactMatcher,892.136,7,0.2,111.517,159.30999999999997,139.39624999999998,2022,12
2022-12-12,United States,San Francisco,AMER,ConocoPhillips,Energy,Marketing Suite - Gold,50.22,3,0.0,2.0088,16.74,16.0704,2022,12
2022-12-12,United States,San Francisco,AMER,ConocoPhillips,Energy,OneView,83.42,2,0.0,24.1918,41.71,29.6141,2022,12
2022-12-12,United States,San Francisco,AMER,ConocoPhillips,Energy,ContactMatcher,5.872,2,0.2,2.1286,3.67,2.339625,2022,12
2021-02-03,Turkey,Izmir,EMEA,Phillips 66,Energy,ContactMatcher,12.144,3,0.2,4.0986,5.06,3.35225,2021,2
2022-12-30,Belgium,Brussels,EMEA,Target,Retail,SaaS Connector Pack - Gold,27.792,3,0.2,10.422,11.58,7.2375,2022,12
2023-09-01,Belgium,Brussels,EMEA,China National Petroleum,Energy,Support,6.208,2,0.2,0.6984,3.88,3.4435,2023,9
2023-02-05,United Kingdom,Liverpool,EMEA,Ford Motor,Manufacturing,OneView,32.67,3,0.0,8.4942,10.89,8.0586,2023,2
2020-12-06,United States,New York City,AMER,Caterpillar,Manufacturing,Marketing Suite - Gold,1261.33,7,0.0,327.9458,180.19,133.3406,2020,12
2022-05-31,United States,New York City,AMER,Johnson & Johnson,Healthcare,Support,38.88,6,0.0,18.6624,6.48,3.3696,2022,5
2022-05-22,Japan,Aichi,APJ,Allianz,Finance,ContactMatcher,1.964,2,0.8,-3.2406,4.910000000000001,13.011500000000003,2022,5
2022-05-22,Japan,Aichi,APJ,Allianz,Finance,Support,82.656,9,0.2,30.996,11.48,7.175000000000001,2022,5
2020-08-09,United States,Philadelphia,AMER,Oracle,Tech,Support,5.98,1,0.0,2.691,5.98,3.2890000000000006,2020,8
2022-09-06,Australia,Sydney,APJ,Philip Morris International,Consumer Products,Support,9.248,2,0.2,3.3524,5.779999999999999,3.6847499999999997,2022,9
2022-07-24,Japan,Sapporo,APJ,Banco Santander,Finance,ChatBot Plugin,4.448,2,0.2,0.3336,2.7800000000000002,2.5715000000000003,2022,7
2022-07-24,Japan,Sapporo,APJ,Banco Santander,Finance,Support,5.184,1,0.2,1.8144,6.4799999999999995,4.212,2022,7
2022-07-24,Japan,Sapporo,APJ,Banco Santander,Finance,ChatBot Plugin,175.92,5,0.2,15.393,43.98,40.13175,2022,7
2022-07-24,Japan,Sapporo,APJ,Banco Santander,Finance,ContactMatcher,4.752,4,0.8,-8.316,5.940000000000001,16.335000000000004,2022,7
2022-07-24,Japan,Sapporo,APJ,Banco Santander,Finance,Support,13.344,2,0.2,1.0008,8.34,7.714499999999999,2022,7
2022-05-13,Canada,Toronto,AMER,Tyson Foods,Consumer Products,SaaS Connector Pack - Gold,54.9,5,0.0,26.901,10.98,5.5998,2022,5
2022-09-03,Sweden,Stockholm,EMEA,AmerisourceBergen,Healthcare,ContactMatcher,22.911,7,0.7,-17.5651,10.909999999999998,19.274333333333335,2022,9
2022-09-03,Sweden,Stockholm,EMEA,AmerisourceBergen,Healthcare,OneView,309.456,9,0.2,34.8138,42.98,38.14475,2022,9
2022-09-03,Sweden,Stockholm,EMEA,AmerisourceBergen,Healthcare,ChatBot Plugin,19.456,4,0.2,3.4048,6.079999999999999,5.016,2022,9
2022-09-03,Sweden,Stockholm,EMEA,AmerisourceBergen,Healthcare,ContactMatcher,472.518,3,0.4,-149.6307,262.51,345.6381666666667,2022,9
2022-09-03,Sweden,Stockholm,EMEA,AmerisourceBergen,Healthcare,Data Smasher,1012.68,3,0.2,303.804,421.95,295.36499999999995,2022,9
2022-09-03,Sweden,Stockholm,EMEA,AmerisourceBergen,Healthcare,ContactMatcher,17.22,5,0.7,-12.628,11.479999999999997,19.898666666666664,2022,9
2023-07-22,United States,Columbus,AMER,Valero Energy,Energy,ChatBot Plugin,3.52,2,0.0,1.6896,1.76,0.9152,2023,7
2023-07-22,United States,Columbus,AMER,Valero Energy,Energy,Site Analytics,1626.192,9,0.2,121.9644,225.86,208.92049999999998,2023,7
2023-09-26,France,Lyon,EMEA,Kroger,Retail,ContactMatcher,8.595,5,0.7,-6.303,5.7299999999999995,9.931999999999999,2023,9
2023-09-26,France,Lyon,EMEA,Kroger,Retail,Support,190.896,2,0.2,-42.9516,119.30999999999999,146.15474999999998,2023,9
2023-08-04,United States,New York City,AMER,FedEx,Transportation,Marketing Suite - Gold,99.87,3,0.0,23.9688,33.29,25.3004,2023,8
2021-10-25,Israel,Jerusalem,EMEA,HonHai Precision Industry,Tech,ChatBot Plugin,79.36,4,0.0,23.808,19.84,13.888,2021,10
2023-06-16,United States,New York City,AMER,Apple,Tech,Site Analytics,119.96,1,0.2,7.4975,149.95,140.57812499999997,2023,6
2021-01-09,Ireland,Dublin,EMEA,General Electric,Finance,Support,106.32,3,0.0,49.9704,35.44,18.783199999999997,2021,1
2021-01-09,Ireland,Dublin,EMEA,General Electric,Finance,OneView,163.44,3,0.0,45.7632,54.48,39.2256,2021,1
2021-01-09,Ireland,Dublin,EMEA,General Electric,Finance,ChatBot Plugin,42.76,2,0.0,11.1176,21.38,15.8212,2021,1
2021-01-09,Ireland,Dublin,EMEA,General Electric,Finance,Support,51.55,5,0.0,24.2285,10.309999999999999,5.4643,2021,1
2021-02-09,Australia,Melbourne,APJ,BMW,Manufacturing,Data Smasher,479.952,6,0.2,89.991,99.99,81.24187500000001,2021,2
2022-08-20,United Kingdom,London,EMEA,Tyson Foods,Consumer Products,ContactMatcher,146.688,6,0.2,55.008,30.56,19.099999999999994,2022,8
2022-08-20,United Kingdom,London,EMEA,Tyson Foods,Consumer Products,ContactMatcher,276.784,2,0.2,89.9548,172.98999999999998,116.76824999999998,2022,8
2022-08-20,United Kingdom,London,EMEA,Tyson Foods,Consumer Products,ContactMatcher,25.32,5,0.2,9.1785,6.33,4.035375,2022,8
2023-11-07,United Kingdom,London,EMEA,News Corp.,Misc,Support,318.96,9,0.0,149.9112,35.44,18.783199999999997,2023,11
2021-12-26,United Kingdom,London,EMEA,Aviva,Finance,Support,212.64,6,0.0,99.9408,35.44,18.783199999999997,2021,12
